ID,layer,category,size,depth,level
GO:0006513,5,biological_process,46,10,10
GO:0160049,5,biological_process,16,6,6
GO:0090141,5,biological_process,21,7,5
GO:0032378,5,biological_process,6,7,6
GO:0045730,5,biological_process,28,3,3
GO:0002031,5,biological_process,9,6,6
GO:0030834,5,biological_process,56,7,7
GO:0019886,5,biological_process,31,5,5
GO:2000110,5,biological_process,8,8,8
GO:0016925,5,biological_process,56,9,8
GO:0048859,5,biological_process,7,3,3
GO:0090063,5,biological_process,8,8,8
GO:1900151,5,biological_process,25,5,5
GO:0007063,5,biological_process,17,7,6
GO:0042473,5,biological_process,9,4,4
GO:0010748,5,biological_process,4,8,6
GO:0071318,5,biological_process,19,5,5
GO:0046629,5,biological_process,21,5,5
GO:0032366,5,biological_process,25,6,5
GO:0061308,5,biological_process,6,6,6
GO:0010921,5,biological_process,14,8,5
GO:0038124,5,biological_process,5,7,7
GO:0060331,5,biological_process,8,7,6
GO:0032803,5,biological_process,7,7,7
GO:0051081,5,biological_process,12,6,6
GO:0045986,5,biological_process,14,8,6
GO:0034243,5,biological_process,98,10,10
GO:0038155,5,biological_process,8,5,5
GO:0036023,5,biological_process,3,7,4
GO:0072125,5,biological_process,4,7,7
GO:0016601,5,biological_process,26,6,6
GO:0045618,5,biological_process,21,7,5
GO:0045590,5,biological_process,9,9,9
GO:0071880,5,biological_process,15,6,5
GO:1902462,5,biological_process,7,7,7
GO:0099150,5,biological_process,21,6,6
GO:0035564,5,biological_process,6,4,4
GO:0010800,5,biological_process,14,10,10
GO:0009179,5,biological_process,70,8,8
GO:0048596,5,biological_process,14,6,6
GO:0006820,5,biological_process,197,5,5
GO:2000722,5,biological_process,4,8,6
GO:0050873,5,biological_process,33,5,5
GO:0010755,5,biological_process,22,9,9
GO:0042984,5,biological_process,27,8,8
GO:0002588,5,biological_process,2,7,7
GO:2000589,5,biological_process,4,6,6
GO:0034375,5,biological_process,21,4,4
GO:0060836,5,biological_process,6,6,6
GO:0032509,5,biological_process,58,4,4
GO:0003229,5,biological_process,16,7,7
GO:0010944,5,biological_process,13,10,10
GO:0006402,5,biological_process,138,9,7
GO:0007269,5,biological_process,35,6,4
GO:0015698,5,biological_process,198,4,4
GO:0060536,5,biological_process,9,4,4
GO:0050775,5,biological_process,34,7,6
GO:0071985,5,biological_process,66,3,3
GO:0060676,5,biological_process,5,8,8
GO:0021502,5,biological_process,3,3,3
GO:0021794,5,biological_process,13,3,3
GO:2000504,5,biological_process,6,6,6
GO:0033591,5,biological_process,5,6,5
GO:0070424,5,biological_process,15,7,7
GO:0036022,5,biological_process,7,3,3
GO:1902994,5,biological_process,4,7,7
GO:0150011,5,biological_process,15,6,6
GO:0032785,5,biological_process,24,10,10
GO:0072108,5,biological_process,4,8,6
GO:2000726,5,biological_process,11,8,6
GO:0033234,5,biological_process,10,11,11
GO:0071726,5,biological_process,5,8,7
GO:0000819,5,biological_process,38,6,5
GO:0043382,5,biological_process,9,9,6
GO:1904889,5,biological_process,22,7,7
GO:0051901,5,biological_process,9,6,5
GO:1903409,5,biological_process,19,4,4
GO:0072034,5,biological_process,3,6,3
GO:0060314,5,biological_process,17,7,6
GO:1903243,5,biological_process,10,7,6
GO:0060295,5,biological_process,33,7,6
GO:0061158,5,biological_process,19,6,6
GO:1901724,5,biological_process,9,6,6
GO:0140861,5,biological_process,23,6,6
GO:1902686,5,biological_process,18,6,6
GO:0036520,5,biological_process,3,5,5
GO:0003186,5,biological_process,5,5,5
GO:0042660,5,biological_process,3,6,6
GO:0010922,5,biological_process,8,9,6
GO:0001706,5,biological_process,13,4,4
GO:0003176,5,biological_process,6,5,5
GO:1903383,5,biological_process,3,8,7
GO:0034756,5,biological_process,9,7,7
GO:0007221,5,biological_process,7,11,11
GO:0035723,5,biological_process,11,5,5
GO:0045494,5,biological_process,45,2,2
GO:0046467,5,biological_process,150,6,5
GO:0031017,5,biological_process,9,5,5
GO:0042987,5,biological_process,21,6,6
GO:0035813,5,biological_process,8,6,6
GO:0031223,5,biological_process,13,4,4
GO:0060737,5,biological_process,3,4,4
GO:0001964,5,biological_process,15,5,3
GO:0003407,5,biological_process,19,3,3
GO:0009116,5,biological_process,60,5,5
GO:0002467,5,biological_process,10,5,3
GO:0030728,5,biological_process,13,3,3
GO:0051882,5,biological_process,7,5,5
GO:0042454,5,biological_process,14,7,7
GO:0051461,5,biological_process,5,7,5
GO:2000729,5,biological_process,2,7,5
GO:0051904,5,biological_process,21,6,4
GO:0031076,5,biological_process,12,7,5
GO:2000635,5,biological_process,4,9,8
GO:0035825,5,biological_process,47,7,7
GO:0006900,5,biological_process,34,6,5
GO:0072050,5,biological_process,6,3,3
GO:0009181,5,biological_process,54,9,8
GO:0060128,5,biological_process,3,4,4
GO:0045792,5,biological_process,9,6,6
GO:2000566,5,biological_process,3,10,10
GO:0003252,5,biological_process,2,7,7
GO:0098810,5,biological_process,22,6,4
GO:0048548,5,biological_process,12,6,6
GO:1902338,5,biological_process,6,6,6
GO:1905312,5,biological_process,3,7,7
GO:0002905,5,biological_process,4,9,4
GO:0046015,5,biological_process,10,9,9
GO:0070886,5,biological_process,33,9,9
GO:0060047,5,biological_process,19,5,5
GO:0070344,5,biological_process,11,5,5
GO:2000018,5,biological_process,9,5,5
GO:0120193,5,biological_process,61,6,6
GO:0045070,5,biological_process,31,6,5
GO:0060746,5,biological_process,15,4,4
GO:0008380,5,biological_process,364,5,5
GO:0097706,5,biological_process,5,6,6
GO:0099075,5,biological_process,3,5,3
GO:1902226,5,biological_process,4,7,6
GO:0015749,5,biological_process,48,4,4
GO:0086003,5,biological_process,9,5,5
GO:0006821,5,biological_process,158,6,5
GO:0071649,5,biological_process,12,6,6
GO:0002043,5,biological_process,7,5,5
GO:0006509,5,biological_process,27,7,7
GO:0140212,5,biological_process,8,7,7
GO:0014887,5,biological_process,15,4,4
GO:0014745,5,biological_process,13,5,5
GO:0097017,5,biological_process,8,5,5
GO:0061760,5,biological_process,17,5,4
GO:0060008,5,biological_process,9,5,3
GO:0097702,5,biological_process,5,4,4
GO:1901658,5,biological_process,27,5,5
GO:0007059,5,biological_process,135,3,3
GO:0003223,5,biological_process,8,7,7
GO:1902459,5,biological_process,60,5,5
GO:0002283,5,biological_process,9,6,5
GO:0006611,5,biological_process,33,7,5
GO:1904357,5,biological_process,31,9,9
GO:0001660,5,biological_process,3,7,5
GO:0070198,5,biological_process,17,7,7
GO:0048865,5,biological_process,4,4,4
GO:1903845,5,biological_process,14,6,6
GO:0032079,5,biological_process,3,8,6
GO:0032400,5,biological_process,22,5,5
GO:2000144,5,biological_process,73,10,10
GO:0065004,5,biological_process,191,6,6
GO:0099068,5,biological_process,2,5,5
GO:0032310,5,biological_process,5,7,4
GO:0034137,5,biological_process,7,7,7
GO:0010470,5,biological_process,17,6,5
GO:0002677,5,biological_process,5,7,7
GO:0048818,5,biological_process,5,6,5
GO:1901856,5,biological_process,10,7,6
GO:0070646,5,biological_process,131,8,8
GO:0051902,5,biological_process,7,6,5
GO:1905314,5,biological_process,6,4,4
GO:0048853,5,biological_process,10,3,3
GO:0001502,5,biological_process,20,3,3
GO:0030002,5,biological_process,10,5,5
GO:0150094,5,biological_process,8,5,3
GO:2000974,5,biological_process,3,8,8
GO:0033363,5,biological_process,79,6,6
GO:1905671,5,biological_process,13,7,7
GO:0071391,5,biological_process,19,5,5
GO:1905552,5,biological_process,3,7,6
GO:0072017,5,biological_process,4,6,6
GO:0015813,5,biological_process,29,7,5
GO:0010572,5,biological_process,15,6,6
GO:0038129,5,biological_process,9,7,7
GO:0046471,5,biological_process,34,7,7
GO:0050658,5,biological_process,179,7,4
GO:0090148,5,biological_process,64,5,5
GO:0060706,5,biological_process,20,4,3
GO:1903789,5,biological_process,17,7,5
GO:0009126,5,biological_process,44,7,7
GO:0035331,5,biological_process,24,7,7
GO:0061003,5,biological_process,19,8,6
GO:1905073,5,biological_process,5,5,5
GO:0045005,5,biological_process,53,6,6
GO:0006260,5,biological_process,140,6,6
GO:0140059,5,biological_process,13,7,7
GO:0045542,5,biological_process,17,10,8
GO:0060339,5,biological_process,24,7,7
GO:0098661,5,biological_process,167,5,4
GO:1902035,5,biological_process,9,7,7
GO:1903365,5,biological_process,11,5,4
GO:1904238,5,biological_process,5,4,4
GO:0002513,5,biological_process,5,3,3
GO:0031577,5,biological_process,34,5,5
GO:2000330,5,biological_process,8,8,6
GO:0019748,5,biological_process,49,3,3
GO:0046189,5,biological_process,35,4,4
GO:0072528,5,biological_process,44,4,4
GO:0071228,5,biological_process,4,4,4
GO:0021846,5,biological_process,13,4,4
GO:0021602,5,biological_process,13,3,3
GO:0097492,5,biological_process,4,9,9
GO:0014033,5,biological_process,12,5,5
GO:0002504,5,biological_process,34,3,3
GO:1901731,5,biological_process,18,8,7
GO:0090194,5,biological_process,1,6,6
GO:0043403,5,biological_process,18,4,4
GO:1902476,5,biological_process,147,6,5
GO:0097300,5,biological_process,21,4,4
GO:0007140,5,biological_process,51,4,4
GO:1903347,5,biological_process,6,7,7
GO:0044854,5,biological_process,10,7,7
GO:0110061,5,biological_process,4,6,6
GO:1902262,5,biological_process,4,7,7
GO:0097688,5,biological_process,5,7,7
GO:1904515,5,biological_process,8,8,8
GO:0002667,5,biological_process,9,6,6
GO:0097194,5,biological_process,21,2,2
GO:0042661,5,biological_process,6,6,6
GO:0002729,5,biological_process,8,8,7
GO:0060843,5,biological_process,1,7,7
GO:0006691,5,biological_process,34,8,8
GO:0006090,5,biological_process,83,8,8
GO:0090084,5,biological_process,13,6,6
GO:1900369,5,biological_process,21,10,5
GO:0098911,5,biological_process,12,7,5
GO:1904304,5,biological_process,5,8,8
GO:0010742,5,biological_process,5,5,5
GO:0002282,5,biological_process,6,5,5
GO:0090493,5,biological_process,12,6,6
GO:0019364,5,biological_process,53,7,5
GO:1904415,5,biological_process,10,8,5
GO:0002885,5,biological_process,6,8,8
GO:0072215,5,biological_process,6,5,5
GO:0072243,5,biological_process,13,7,7
GO:0070666,5,biological_process,7,6,6
GO:1904181,5,biological_process,11,5,4
GO:0098868,5,biological_process,13,3,3
GO:0007080,5,biological_process,49,6,4
GO:0070493,5,biological_process,11,4,4
GO:0016540,5,biological_process,27,7,7
GO:0046755,5,biological_process,28,2,2
GO:0046877,5,biological_process,8,6,4
GO:0036446,5,biological_process,6,4,4
GO:0070486,5,biological_process,11,5,5
GO:0048289,5,biological_process,3,7,7
GO:0008206,5,biological_process,39,8,6
GO:0033145,5,biological_process,14,7,7
GO:0030239,5,biological_process,32,7,4
GO:0006637,5,biological_process,97,6,4
GO:0033684,5,biological_process,7,6,6
GO:0042754,5,biological_process,13,4,4
GO:0014041,5,biological_process,8,7,6
GO:1902019,5,biological_process,33,5,5
GO:0010917,5,biological_process,13,5,5
GO:0002860,5,biological_process,6,8,8
GO:0032801,5,biological_process,19,5,5
GO:1990051,5,biological_process,2,9,9
GO:1902285,5,biological_process,3,5,5
GO:0071168,5,biological_process,38,7,7
GO:2000015,5,biological_process,4,4,4
GO:0008643,5,biological_process,65,4,4
GO:0001556,5,biological_process,23,4,3
GO:0032688,5,biological_process,15,7,7
GO:0098703,5,biological_process,28,9,6
GO:0060575,5,biological_process,11,6,6
GO:0001921,5,biological_process,15,7,5
GO:0097704,5,biological_process,5,5,5
GO:0097018,5,biological_process,5,6,6
GO:2000138,5,biological_process,6,6,6
GO:0072144,5,biological_process,5,5,5
GO:2000978,5,biological_process,3,7,7
GO:1904672,5,biological_process,12,5,5
GO:0090083,5,biological_process,19,5,5
GO:0061051,5,biological_process,8,8,6
GO:0060263,5,biological_process,20,5,5
GO:0060534,5,biological_process,4,5,5
GO:0021762,5,biological_process,46,4,4
GO:0031000,5,biological_process,15,5,5
GO:0006766,5,biological_process,106,4,4
GO:0072131,5,biological_process,3,5,5
GO:0031274,5,biological_process,13,8,7
GO:0097062,5,biological_process,11,6,5
GO:0072656,5,biological_process,5,5,5
GO:0045630,5,biological_process,7,7,7
GO:0044320,5,biological_process,9,5,5
GO:0048382,5,biological_process,8,3,3
GO:0097709,5,biological_process,9,3,3
GO:0043648,5,biological_process,97,7,7
GO:0035335,5,biological_process,23,7,7
GO:0070474,5,biological_process,8,9,7
GO:0072284,5,biological_process,4,4,4
GO:0062044,5,biological_process,5,7,6
GO:0033233,5,biological_process,23,10,10
GO:0019320,5,biological_process,49,6,6
GO:0010954,5,biological_process,28,9,9
GO:0043201,5,biological_process,15,5,4
GO:1902656,5,biological_process,29,8,8
GO:1904861,5,biological_process,10,7,7
GO:0006661,5,biological_process,117,8,7
GO:0032705,5,biological_process,5,6,6
GO:2000644,5,biological_process,13,6,6
GO:1901077,5,biological_process,14,6,6
GO:0003104,5,biological_process,3,7,5
GO:0070741,5,biological_process,20,5,5
GO:1903490,5,biological_process,14,7,7
GO:0035793,5,biological_process,3,8,8
GO:0016441,5,biological_process,4561,9,9
GO:0034204,5,biological_process,68,5,4
GO:1902803,5,biological_process,5,5,4
GO:0006643,5,biological_process,215,5,5
GO:0021854,5,biological_process,15,3,3
GO:0097090,5,biological_process,10,5,5
GO:1902284,5,biological_process,11,5,5
GO:0033689,5,biological_process,15,6,6
GO:0007156,5,biological_process,168,5,5
GO:0001702,5,biological_process,16,5,5
GO:0009713,5,biological_process,19,5,5
GO:0006808,5,biological_process,3,5,5
GO:0061450,5,biological_process,7,5,5
GO:0007440,5,biological_process,1,3,3
GO:0010624,5,biological_process,11,6,6
GO:0015695,5,biological_process,97,4,4
GO:0070830,5,biological_process,50,8,8
GO:0040019,5,biological_process,23,6,5
GO:0031102,5,biological_process,29,7,4
GO:1905820,5,biological_process,35,8,7
GO:1903817,5,biological_process,15,7,7
GO:0048255,5,biological_process,72,8,5
GO:0045814,5,biological_process,595,9,7
GO:1905920,5,biological_process,6,6,6
GO:0001778,5,biological_process,27,6,6
GO:0048664,5,biological_process,10,4,4
GO:0008089,5,biological_process,45,7,7
GO:1903689,5,biological_process,11,7,6
GO:0060978,5,biological_process,4,4,4
GO:0035883,5,biological_process,15,5,5
GO:0060216,5,biological_process,17,5,5
GO:0048341,5,biological_process,5,5,5
GO:0099622,5,biological_process,23,5,5
GO:0042985,5,biological_process,20,9,9
GO:0009394,5,biological_process,44,5,5
GO:0010833,5,biological_process,40,7,7
GO:0072282,5,biological_process,4,7,6
GO:0048532,5,biological_process,17,2,2
GO:0055009,5,biological_process,6,6,6
GO:0051444,5,biological_process,12,12,6
GO:0009957,5,biological_process,5,4,4
GO:0097114,5,biological_process,5,7,7
GO:0032211,5,biological_process,23,10,9
GO:0042074,5,biological_process,13,5,5
GO:0045736,5,biological_process,15,9,6
GO:0072171,5,biological_process,7,7,7
GO:2000544,5,biological_process,10,6,6
GO:0019226,5,biological_process,24,4,4
GO:2000501,5,biological_process,7,7,7
GO:1902475,5,biological_process,68,6,4
GO:0060716,5,biological_process,19,5,5
GO:0002582,5,biological_process,2,6,6
GO:0071225,5,biological_process,10,5,5
GO:0043923,5,biological_process,21,4,4
GO:0090077,5,biological_process,6,4,4
GO:0051702,5,biological_process,35,3,3
GO:0010616,5,biological_process,10,6,6
GO:0003330,5,biological_process,9,6,5
GO:0070104,5,biological_process,11,7,7
GO:0001676,5,biological_process,105,6,6
GO:0009062,5,biological_process,92,8,5
GO:0071599,5,biological_process,5,5,4
GO:2000412,5,biological_process,3,9,9
GO:1903019,5,biological_process,28,8,8
GO:0032353,5,biological_process,10,7,6
GO:0009119,5,biological_process,30,6,6
GO:1902514,5,biological_process,20,8,8
GO:0031114,5,biological_process,37,7,6
GO:0061469,5,biological_process,14,6,6
GO:0035383,5,biological_process,97,4,4
GO:0061549,5,biological_process,9,5,5
GO:0060585,5,biological_process,2,6,6
GO:0045663,5,biological_process,64,6,6
GO:0008343,5,biological_process,10,4,4
GO:0005976,5,biological_process,86,5,4
GO:0043517,5,biological_process,17,8,6
GO:0140719,5,biological_process,62,9,9
GO:0001922,5,biological_process,4,5,5
GO:0014047,5,biological_process,14,7,4
GO:0048821,5,biological_process,23,6,6
GO:0060926,5,biological_process,9,6,6
GO:0045541,5,biological_process,12,10,8
GO:0120058,5,biological_process,2,7,6
GO:0061520,5,biological_process,4,6,6
GO:1904997,5,biological_process,5,8,8
GO:0001913,5,biological_process,18,6,4
GO:0090244,5,biological_process,3,5,5
GO:0071374,5,biological_process,10,5,5
GO:0006027,5,biological_process,26,6,6
GO:0071285,5,biological_process,14,5,5
GO:0006397,5,biological_process,488,7,5
GO:1901657,5,biological_process,85,4,4
GO:0045917,5,biological_process,7,7,6
GO:0001754,5,biological_process,17,6,6
GO:0006304,5,biological_process,30,6,5
GO:0070103,5,biological_process,14,6,6
GO:0003270,5,biological_process,1,6,6
GO:0086012,5,biological_process,17,6,6
GO:0046390,5,biological_process,172,5,5
GO:1902170,5,biological_process,19,5,5
GO:1902263,5,biological_process,3,7,7
GO:0009309,5,biological_process,37,4,4
GO:0045836,5,biological_process,16,8,6
GO:0002859,5,biological_process,3,8,8
GO:0010447,5,biological_process,31,4,4
GO:0048699,5,biological_process,12,5,5
GO:0014916,5,biological_process,5,4,4
GO:0016539,5,biological_process,2,8,8
GO:0070572,5,biological_process,13,8,5
GO:0072201,5,biological_process,7,6,6
GO:1905075,5,biological_process,5,6,6
GO:0023035,5,biological_process,10,4,4
GO:0072011,5,biological_process,5,8,6
GO:0008209,5,biological_process,30,6,4
GO:0034333,5,biological_process,15,7,7
GO:1905907,5,biological_process,15,8,7
GO:1900450,5,biological_process,3,6,6
GO:0090206,5,biological_process,13,8,7
GO:1903537,5,biological_process,5,3,3
GO:0060750,5,biological_process,4,5,5
GO:0051967,5,biological_process,10,7,6
GO:1902683,5,biological_process,29,4,4
GO:0042743,5,biological_process,43,4,4
GO:0062028,5,biological_process,11,6,6
GO:0031946,5,biological_process,10,7,6
GO:2000794,5,biological_process,7,6,6
GO:0071625,5,biological_process,20,3,3
GO:0060923,5,biological_process,8,5,5
GO:0031943,5,biological_process,12,8,5
GO:0036490,5,biological_process,11,9,9
GO:0086064,5,biological_process,16,4,4
GO:1903624,5,biological_process,15,7,6
GO:0150098,5,biological_process,4,4,4
GO:0042756,5,biological_process,11,4,4
GO:0002693,5,biological_process,19,6,6
GO:0042762,5,biological_process,17,5,5
GO:0010454,5,biological_process,15,6,5
GO:0090128,5,biological_process,26,6,4
GO:0009164,5,biological_process,20,6,6
GO:0006826,5,biological_process,52,8,8
GO:0035313,5,biological_process,19,5,5
GO:0007292,5,biological_process,57,4,4
GO:0060447,5,biological_process,3,6,6
